MALO_TRANCHE;MELO;MALOzurTRANCHE
50414797991;DE0071947684600000000000000000778;
50414873999;DE0071947684600000000000000001635;
50414790250;DE0071947684600000000000000000692;
50414811965;DE0071947684600000000000000000930;
50414985497;DE0071947684600000000000000000476;
50414789758;DE0071947684600000000000000000696;
50414886744;DE0071947684600000000000000001775;
50414988508;DE0071947684600000000000000000508;
50415007125;DE0071947684600000000000000002429;
50415018891;DE0071947684600000000000000001323;
50414940128;DE0071947684600000000000000002579;
50415024012;DE0071947684600000000000000002774;
50414883550;DE0071947684600000000000000001740;
50414900677;DE0071947684600000000000000001941;
50415017463;DE0071947684600000000000000000203;
50414957644;DE0071947684600000000000000000155;
50414887205;DE0071947684600000000000000001780;
50414876315;DE0071947684600000000000000001661;
50414954856;DE0071947684600000000000000000124;
50414880340;DE0071947684600000000000000001705;
50414968138;DE0071947684600000000000000000276;
50414820106;DE0071947684600000000000000001017;
50414934113;DE0071947684600000000000000002410;
50414856664;DE0071947684600000000000000001437;
50414987930;DE0071947684600000000000000000501;
50414859163;DE0071947684600000000000000001465;
50414810058;DE0071947684600000000000000000910;
50414954210;DE0071947684600000000000000000117;
50415004006;DE0071947684600000000000000001906;
50414906146;DE0071947684600000000000000002011;
50414982097;DE0071947684600000000000000000436;
50415546066;DE0003967684600000000000053027438;
50414798543;DE0071947684600000000000000000784;
50414902269;DE0071947684600000000000000001963;
50414877496;DE0071947684600000000000000001676;
50414885621;DE0071947684600000000000000001763;
50414921912;DE0071947684600000000000000002213;
50414931474;DE0071947684600000000000000002355;
50414828077;DE0071947684600000000000000001111;
50414866241;DE0071947684600000000000000001543;
50414876985;DE0071947684600000000000000001669;
50414931218;DE0071947684600000000000000002348;
50414854014;DE0071947684600000000000000001407;
50415029179;DE0071947684600000000000000002248;
50414936870;DE0071947684600000000000000002466;
50415020581;DE0071947684600000000000000001745;
50414954046;DE0071947684600000000000000000115;
50414832078;DE0071947684600000000000000001156;
50414899458;DE0071947684600000000000000001927;
50414929685;DE0071947684600000000000000002317;
50414900974;DE0071947684600000000000000001946;
50414957058;DE0071947684600000000000000000148;
50414801586;DE0071947684600000000000000000817;
50414974458;DE0071947684600000000000000000346;
50414809788;DE0071947684600000000000000000907;
50414939353;DE0071947684600000000000000002553;
50414823960;DE0071947684600000000000000001064;
50414955474;DE0071947684600000000000000000131;
50414809390;DE0071947684600000000000000000903;
50415027454;DE0071947684600000000000000001739;
50414978278;DE0071947684600000000000000000391;
50414830668;DE0071947684600000000000000001141;
50415004171;DE0071947684600000000000000002144;
50414991139;DE0071947684600000000000000000545;
50414846326;DE0071947684600000000000000001316;
50415013023;DE0071947684600000000000000002649;
50414970141;DE0071947684600000000000000000298;
50414985851;DE0071947684600000000000000000480;
50414863156;DE0071947684600000000000000001508;
50414817608;DE0071947684600000000000000000013;
50414957305;DE0071947684600000000000000000151;
50415009759;DE0071947684600000000000000002583;
50414877256;DE0071947684600000000000000001673;
50414942489;DE0071947684600000000000000000003;
50414979953;DE0071947684600000000000000000413;
50414970042;DE0071947684600000000000000000297;
50414920724;DE0071947684600000000000000002194;
50414964186;DE0071947684600000000000000000230;
50414855294;DE0071947684600000000000000001421;
50414845667;DE0071947684600000000000000001309;
50414990587;DE0071947684600000000000000000537;
50414802154;DE0071947684600000000000000000824;
50414943734;DE0071947684600000000000000002721;
50414990123;DE0071947684600000000000000000532;
50414792785;DE0071947684600000000000000000721;
50414847895;DE0071947684600000000000000001334;
50414832937;DE0071947684600000000000000001166;
50414806916;DE0071947684600000000000000000877;
50414892775;DE0071947684600000000000000001841;
50414992236;DE0071947684600000000000000000557;
50414829976;DE0071947684600000000000000001132;
50414837763;DE0071947684600000000000000001219;
50414842390;DE0071947684600000000000000001273;
50414926532;DE0071947684600000000000000002272;
50415003206;DE0071947684600000000000000000685;
50414978517;DE0071947684600000000000000000394;
50414922613;DE0071947684600000000000000002221;
50414799228;DE0071947684600000000000000000790;
50415486452;DE0003967684600000000000053022383;
50414813101;DE0071947684600000000000000000942;
50414845477;DE0071947684600000000000000001307;
50414872347;DE0071947684600000000000000001612;
50414821782;DE0071947684600000000000000001039;
50414983376;DE0071947684600000000000000000452;
50414801883;DE0071947684600000000000000000821;
50415765997;DE0003967684600000000000053042455;
50414921607;DE0071947684600000000000000002208;
50414942190;DE0071947684600000000000000002661;
50414816725;DE0071947684600000000000000000980;
50414947596;DE0071947684600000000000000002849;
50414878999;DE0071947684600000000000000001691;
50414935814;DE0071947684600000000000000002438;
50414909603;DE0071947684600000000000000002051;
50414795804;DE0071947684600000000000000000754;
50414820627;DE0071947684600000000000000001023;
50414910832;DE0071947684600000000000000002067;
50414835379;DE0071947684600000000000000001192;
50414811387;DE0071947684600000000000000000924;
50414876399;DE0071947684600000000000000001662;
50414842671;DE0071947684600000000000000001276;
50415017736;DE0071947684600000000000000002705;
50415022157;DE0071947684600000000000000000105;
50414942380;DE0071947684600000000000000002664;
50414975266;DE0071947684600000000000000000355;
50414892098;DE0071947684600000000000000001833;
50415024294;DE0003967684600000000000000002645;
50414820205;DE0071947684600000000000000001018;
50414917979;DE0071947684600000000000000002163;
50414950581;DE0071947684600000000000000002906;
50414898731;DE0071947684600000000000000001917;
50414956498;DE0071947684600000000000000000142;
50414927150;DE0071947684600000000000000002281;
50414923786;DE0071947684600000000000000002244;
50414972824;DE0071947684600000000000000000328;
50414941712;DE0071947684600000000000000002647;
50414807188;DE0071947684600000000000000000881;
50415020333;DE0071947684600000000000000000362;
50414958668;DE0071947684600000000000000000167;
50414865079;DE0071947684600000000000000001530;
50414912325;DE0071947684600000000000000002086;
50415733548;DE0003967684600000000000053040542;
50414999943;DE0071947684600000000000000000645;
50414863411;DE0071947684600000000000000001511;
50415468955;DE0003967684600000000000053020984;
50414965978;DE0071947684600000000000000000250;
50415136734;DE0003967684600000000000053016563;
50414870143;DE0071947684600000000000000001588;
50414973301;DE0071947684600000000000000000333;
50414859816;DE0071947684600000000000000001472;
50415591730;DE0003967684600000000000053031007;
50414835452;DE0071947684600000000000000001193;
50415009832;DE0071947684600000000000000002584;
50414948578;DE0071947684600000000000000002873;
50414853321;DE0071947684600000000000000001399;
50414893616;DE0071947684600000000000000001850;
50414903671;DE0071947684600000000000000001983;
50414979672;DE0071947684600000000000000000410;
50414838612;DE0071947684600000000000000001230;
50414945649;DE0071947684600000000000000002785;
50414982659;DE0071947684600000000000000000442;
50414918646;DE0071947684600000000000000002170;
50414799400;DE0071947684600000000000000000792;
50414806817;DE0071947684600000000000000000876;
50414811486;DE0071947684600000000000000000925;
50414800398;DE0071947684600000000000000000803;
50414803508;DE0071947684600000000000000000840;
50414906047;DE0071947684600000000000000002010;
50414909405;DE0071947684600000000000000002049;
50414997179;DE0071947684600000000000000000614;
50414812715;DE0071947684600000000000000000938;
50414816329;DE0071947684600000000000000000976;
50415682878;DE0071947684600000000000000000177;
50415012504;DE0071947684600000000000000002594;
50414804069;DE0071947684600000000000000000847;
50414889912;DE0071947684600000000000000001808;
50414811189;DE0071947684600000000000000000922;
50414893161;DE0071947684600000000000000001845;
50414870391;DE0071947684600000000000000001591;
50414938941;DE0071947684600000000000000002542;
50414794583;DE0071947684600000000000000000741;
50415563987;DE0071947684600000000000000000337;
50414797793;DE0071947684600000000000000000776;
50414995280;DE0071947684600000000000000000590;
50414966687;DE0071947684600000000000000000260;
50414833761;DE0071947684600000000000000001175;
50414795713;DE0071947684600000000000000000753;
50414809580;DE0071947684600000000000000000905;
50414849049;DE0071947684600000000000000001347;
50414935054;DE0071947684600000000000000002421;
50415010293;DE0071947684600000000000000002590;
50414840477;DE0071947684600000000000000001251;
50414997567;DE0071947684600000000000000000619;
50415015805;DE0071947684600000000000000000343;
50414972098;DE0071947684600000000000000000320;
50414907946;DE0071947684600000000000000002031;
50414986916;DE0071947684600000000000000000490;
50414980588;DE0071947684600000000000000000420;
50414840542;DE0071947684600000000000000001252;
50414843322;DE0071947684600000000000000001283;
50414857737;DE0071947684600000000000000001450;
50414895092;DE0071947684600000000000000001871;
50414839636;DE0071947684600000000000000001242;
50414803590;DE0071947684600000000000000000841;
50414873725;DE0071947684600000000000000001631;
50414898814;DE0071947684600000000000000001918;
50414885530;DE0071947684600000000000000001762;
50414920071;DE0071947684600000000000000002187;
50414894739;DE0071947684600000000000000001866;
50414816220;DE0071947684600000000000000000975;
50414900312;DE0071947684600000000000000001937;
50414799038;DE0071947684600000000000000000011;
50414815701;DE0071947684600000000000000000970;
50414826964;DE0071947684600000000000000001095;
50414797701;DE0071947684600000000000000000775;
50414897387;DE0071947684600000000000000001900;
50414983277;DE0071947684600000000000000000451;
50414976454;DE0071947684600000000000000000369;
50414817715;DE0071947684600000000000000000989;
50414899929;DE0071947684600000000000000001933;
50414909801;DE0071947684600000000000000002053;
50414979143;DE0071947684600000000000000000401;
50414802930;DE0071947684600000000000000000833;
50414887586;DE0071947684600000000000000001784;
50414826211;DE0071947684600000000000000001088;
50415472493;DE0003967684600000000000053021331;
50414958569;DE0071947684600000000000000000166;
50414857092;DE0071947684600000000000000001443;
50414871208;DE0071947684600000000000000001600;
50414914983;DE0071947684600000000000000002119;
50414965522;DE0071947684600000000000000000245;
50415017017;DE0071947684600000000000000001791;
50414832177;DE0071947684600000000000000001158;
50415026092;DE0071947684600000000000000000205;
50414808699;DE0071947684600000000000000000896;
50415724729;DE0003967684600000000000053039978;
50415579512;DE0071947684600000000000000000775;
50414832276;DE0071947684600000000000000001159;
50414973012;DE0071947684600000000000000000330;
50414988607;DE0071947684600000000000000000510;
50414971834;DE0071947684600000000000000000317;
50415573605;DE0003967684600000000000053029537;
50415012934;DE0071947684600000000000000002371;
50414836541;DE0071947684600000000000000001205;
50414807667;DE0071947684600000000000000000886;
50414818739;DE0071947684600000000000000001000;
50414885340;DE0071947684600000000000000001760;
50414897486;DE0071947684600000000000000001901;
50414859717;DE0071947684600000000000000001471;
50414833399;DE0071947684600000000000000001171;
50414943891;DE0071947684600000000000000002724;
50414980223;DE0071947684600000000000000000416;
50414867421;DE0071947684600000000000000001557;
50415657136;DE0003967684600000000000053032393;
50415562468;DE0003967684600000000000053028789;
50414992749;DE0071947684600000000000000000562;
50414989069;DE0071947684600000000000000000518;
50414818838;DE0071947684600000000000000001001;
50414884201;DE0071947684600000000000000001747;
50414850955;DE0071947684600000000000000001370;
50414868809;DE0071947684600000000000000001572;
50414877066;DE0071947684600000000000000001671;
50414808326;DE0071947684600000000000000000892;
50414831616;DE0071947684600000000000000001151;
50414933488;DE0071947684600000000000000002402;
50414983003;DE0071947684600000000000000000446;
50414792602;DE0071947684600000000000000000719;
50414945920;DE0071947684600000000000000002797;
50415486444;DE0003967684600000000000053022382;
50414999480;DE0071947684600000000000000000640;
50414822144;DE0071947684600000000000000001043;
50414804556;DE0071947684600000000000000000852;
50415736964;DE0003967684600000000000053040733;
50414996593;DE0071947684600000000000000000606;
50414961182;DE0071947684600000000000000000194;
50414900875;DE0071947684600000000000000001944;
50415690847;DE0003967684600000000000053037942;
50415017992;DE0071947684600000000000000001006;
50414829041;DE0071947684600000000000000001121;
50415012679;DE0003967684600000000000000002708;
50414852654;DE0071947684600000000000000001391;
50414840021;DE0071947684600000000000000001246;
50414891181;DE0071947684600000000000000001822;
50414807005;DE0071947684600000000000000000878;
50414808889;DE0071947684600000000000000000898;
50414942091;DE0071947684600000000000000002657;
50414967510;DE0071947684600000000000000000269;
50414837317;DE0071947684600000000000000001213;
50415020846;DE0071947684600000000000000001337;
50414868974;DE0071947684600000000000000001574;
50414990785;DE0071947684600000000000000000540;
50414814943;DE0071947684600000000000000000962;
50414914420;DE0071947684600000000000000002110;
50414933090;DE0071947684600000000000000002398;
50414810917;DE0071947684600000000000000000919;
50415474457;DE0003967684600000000000053021489;
50414839933;DE0071947684600000000000000001245;
50415564191;DE0003967684600000000000053028889;
50415004072;DE0071947684600000000000000002115;
50414880598;DE0071947684600000000000000001708;
50415005088;DE0071947684600000000000000002212;
50414895000;DE0071947684600000000000000001870;
50414840641;DE0071947684600000000000000001253;
50414954947;DE0071947684600000000000000000125;
50414919222;DE0071947684600000000000000002177;
50415760062;DE0003967684600000000000053042140;
50414999589;DE0071947684600000000000000000641;
50414945839;DE0071947684600000000000000002796;
50414872595;DE0071947684600000000000000001615;
50414847499;DE0071947684600000000000000001330;
50414923190;DE0071947684600000000000000002232;
50414854668;DE0071947684600000000000000001414;
50415517083;DE0003967684600000000000053024910;
50414968964;DE0071947684600000000000000000287;
50415018479;DE0071947684600000000000000000602;
50414857654;DE0071947684600000000000000001449;
50414855559;DE0071947684600000000000000001424;
50415013495;DE0071947684600000000000000002683;
50414969756;DE0071947684600000000000000000294;
50414959145;DE0071947684600000000000000000172;
50414875846;DE0071947684600000000000000001656;
50414925625;DE0071947684600000000000000002263;
50414996890;DE0071947684600000000000000000609;
50414955929;DE0071947684600000000000000000136;
50414863502;DE0071947684600000000000000001512;
50414949790;DE0071947684600000000000000002892;
50414806536;DE0071947684600000000000000000873;
50414859519;DE0071947684600000000000000001469;
50414943007;DE0071947684600000000000000002679;
50414859428;DE0071947684600000000000000001468;
50414793410;DE0071947684600000000000000000728;
50414932696;DE0071947684600000000000000002386;
50414799856;DE0071947684600000000000000000797;
50414950242;DE0071947684600000000000000002902;
50415682026;DE0071947684600000000000000000876;
50414817517;DE0071947684600000000000000000988;
50415705828;DE0003967684600000000000053038866;
50414852498;DE0071947684600000000000000001388;
50414957834;DE0071947684600000000000000000157;
50414910098;DE0071947684600000000000000002056;
50414844958;DE0071947684600000000000000001300;
50414855377;DE0071947684600000000000000001422;
50414854840;DE0071947684600000000000000001416;
50414864063;DE0071947684600000000000000001519;
50414985778;DE0071947684600000000000000000479;
50415479100;DE0003967684600000000000053021852;
50414994878;DE0071947684600000000000000000586;
50415648028;DE0071947684600000000000000000738;
50415007216;DE0071947684600000000000000002493;
50414878436;DE0071947684600000000000000001686;
50414834230;DE0071947684600000000000000001181;
50414980398;DE0071947684600000000000000000418;
50414850038;DE0071947684600000000000000001357;
50414971131;DE0071947684600000000000000000309;
50415659827;DE0003967684600000000000053035858;
50414934494;DE0071947684600000000000000002415;
50414835105;DE0071947684600000000000000001189;
50414819117;DE0071947684600000000000000001005;
50414854759;DE0071947684600000000000000001415;
50414819836;DE0071947684600000000000000001014;
50414862869;DE0071947684600000000000000001505;
50414933587;DE0071947684600000000000000002403;
50414890175;DE0071947684600000000000000001811;
50415030085;DE0003967684600000000000000002523;
50414988326;DE0071947684600000000000000000505;
50414838232;DE0071947684600000000000000001225;
50414975779;DE0071947684600000000000000000362;
50414955284;DE0071947684600000000000000000129;
50414860524;DE0071947684600000000000000001481;
50415163159;DE0071947684600000000000000002930;
50414987013;DE0071947684600000000000000000491;
50415025002;DE0071947684600000000000000002875;
50414789857;DE0071947684600000000000000000010;
50414991973;DE0071947684600000000000000000554;
50414965176;DE0071947684600000000000000000241;
50414980687;DE0071947684600000000000000000421;
50415015524;DE0071947684600000000000000001402;
50414884102;DE0071947684600000000000000001746;
50414806247;DE0071947684600000000000000000870;
50414920279;DE0071947684600000000000000000024;
50414894911;DE0071947684600000000000000001869;
50414957131;DE0071947684600000000000000000149;
50414924453;DE0071947684600000000000000002251;
50414858876;DE0071947684600000000000000001462;
50414981239;DE0071947684600000000000000000427;
50414968047;DE0071947684600000000000000000275;
50414916971;DE0071947684600000000000000002150;
50414917341;DE0071947684600000000000000002155;
50414891412;DE0071947684600000000000000001825;
50415008074;DE0071947684600000000000000002529;
50414986057;DE0071947684600000000000000000482;
50414998896;DE0071947684600000000000000000634;
50414829314;DE0071947684600000000000000001124;
50414961851;DE0071947684600000000000000000201;
50414967057;DE0071947684600000000000000000264;
50414968500;DE0071947684600000000000000000280;
50414987360;DE0071947684600000000000000000495;
50414919529;DE0071947684600000000000000002180;
50415762050;DE0003967684600000000000053042229;
50414828275;DE0071947684600000000000000001113;
50414858602;DE0071947684600000000000000001459;
50414935434;DE0071947684600000000000000002433;
50414920162;DE0071947684600000000000000002188;
50414823663;DE0071947684600000000000000001059;
50415028006;DE0071947684600000000000000002840;
50415002422;DE0071947684600000000000000000676;
50414960902;DE0071947684600000000000000000191;
50414874096;DE0071947684600000000000000001636;
50414859254;DE0071947684600000000000000001466;
50414913117;DE0071947684600000000000000002094;
50415579637;DE0003967684600000000000053029975;
50415559043;DE0003967684600000000000053028516;
50414811288;DE0071947684600000000000000000923;
50414889748;DE0071947684600000000000000001806;
50414987831;DE0071947684600000000000000000500;
50414947752;DE0071947684600000000000000002852;
50414937076;DE0071947684600000000000000002470;
50414955581;DE0071947684600000000000000000132;
50414815412;DE0071947684600000000000000000967;
50414856010;DE0071947684600000000000000001429;
50415007480;DE0071947684600000000000000002508;
50414895183;DE0071947684600000000000000001872;
50414848273;DE0071947684600000000000000001338;
50414859890;DE0071947684600000000000000001473;
50414975547;DE0071947684600000000000000000358;
50414893468;DE0071947684600000000000000001848;
50414852109;DE0071947684600000000000000001384;
50414984100;DE0071947684600000000000000000460;
50415009676;DE0071947684600000000000000002572;
50414881067;DE0071947684600000000000000001713;
50414865946;DE0071947684600000000000000001540;
50415021886;DE0071947684600000000000000002749;
50414912672;DE0071947684600000000000000002089;
50414969251;DE0071947684600000000000000000289;
50414978187;DE0071947684600000000000000000389;
50414949063;DE0071947684600000000000000002882;
50414892551;DE0071947684600000000000000001839;
50414828176;DE0071947684600000000000000001112;
50414986635;DE0071947684600000000000000000488;
50414891991;DE0071947684600000000000000001832;
50414890729;DE0071947684600000000000000001817;
50414977816;DE0071947684600000000000000000385;
50414849734;DE0071947684600000000000000001354;
50414892410;DE0071947684600000000000000001837;
50415021117;DE0071947684600000000000000002172;
50414883386;DE0071947684600000000000000001738;
50415558631;DE0003967684600000000000053028476;
50414904653;DE0071947684600000000000000001995;
50415006028;DE0071947684600000000000000002643;
50414852951;DE0071947684600000000000000001395;
50414872537;DE0071947684600000000000000001614;
50414813200;DE0071947684600000000000000000943;
50414870557;DE0071947684600000000000000001593;
50414874559;DE0071947684600000000000000001641;
50414914793;DE0071947684600000000000000002114;
50414994985;DE0071947684600000000000000000587;
50414884433;DE0071947684600000000000000001750;
50414922100;DE0071947684600000000000000002215;
50414938751;DE0071947684600000000000000002519;
50414843984;DE0071947684600000000000000001290;
50415137435;DE0071947684600000000000000002428;
50414994290;DE0071947684600000000000000000579;
50414953957;DE0071947684600000000000000000114;
50414812054;DE0071947684600000000000000000931;
50414837218;DE0071947684600000000000000001212;
50414848174;DE0071947684600000000000000001337;
50414844461;DE0071947684600000000000000001295;
50414796977;DE0071947684600000000000000000767;
50414827839;DE0071947684600000000000000001104;
50414866621;DE0071947684600000000000000001549;
50414902938;DE0071947684600000000000000001971;
50415014188;DE0071947684600000000000000002676;
50415009577;DE0071947684600000000000000002618;
50414808607;DE0071947684600000000000000000895;
50414881356;DE0071947684600000000000000001716;
50414797355;DE0071947684600000000000000000771;
